username,tweet_id,tweet_url,tweet_date,tweet_content,tweet_retweet_count,tweet_quote_count,tweet_reply_count,tweet_like_count
JoeBiden,1141722709220646912,https://twitter.com/JoeBiden/status/1141722709220646912,2019-06-20 15:01:20+00:00,Make no mistake: Iran continues to be a bad actor that abuses human rights and supports terrorist activities throughout the region.,179,105,577,1615
JoeBiden,1141722705038905348,https://twitter.com/JoeBiden/status/1141722705038905348,2019-06-20 15:01:19+00:00,President Trump's Iran strategy is a self-inflicted disaster. Two of America's vital interests in the Middle East are preventing Iran from obtaining a nuclear weapon and securing a stable energy supply through the Strait of Hormuz. Trump is failing on both counts.,869,102,548,4472
JoeBiden,1141483368720322560,https://twitter.com/JoeBiden/status/1141483368720322560,2019-06-19 23:10:17+00:00,"As we recognize Juneteenth and the progress we’ve made since slavery, we must also double down on our efforts to root out systemic racism. We have to make sure we’re working to move closer to that more perfect union, to the idea of America that has inspired so many generations.",401,43,271,3033
JoeBiden,1141483367696912389,https://twitter.com/JoeBiden/status/1141483367696912389,2019-06-19 23:10:17+00:00,"America was founded on the ideals of equality, equity, &amp; fairness—but has failed to live up to that promise for all people. In 2019, the unemployment rate for black people is almost twice that of white people. Children born poor are twice as likely to stay poor if they’re black.",738,116,667,4745
JoeBiden,1141467164148416516,https://twitter.com/JoeBiden/status/1141467164148416516,2019-06-19 22:05:54+00:00,"Trump’s policies appear intentionally designed to aggravate the situation to scare Americans into re-electing him. Cutting off aid to Central America will increase migration to our Southern border, not reduce it.",524,36,232,2751
JoeBiden,1141467162936250368,https://twitter.com/JoeBiden/status/1141467162936250368,2019-06-19 22:05:53+00:00,President Trump threatening the mass deportation of immigrants is cruel and un-American. We can fix our broken immigration system and enforce our laws without tossing aside our values. https://t.co/0NE6CitDKM,962,257,1031,4872
JoeBiden,1141157275257753600,https://twitter.com/JoeBiden/status/1141157275257753600,2019-06-19 01:34:30+00:00,"This is truly the most important election of our lifetime. If we want to defeat Donald Trump, it’s going to take everyone stepping up, speaking out, and taking action.

Join our team today and let’s get to work: https://t.co/gnaFCACYrW",413,56,652,3056
JoeBiden,1141157274498605056,https://twitter.com/JoeBiden/status/1141157274498605056,2019-06-19 01:34:30+00:00,"Trump’s response to Charlottesville two years ago was abhorrent, but it’s not just that. It’s happening every day. Separating children from their parents at the border. Attacking women's rights. Rolling back LGBTQ protections. 

We’re better than this.",506,82,682,3641
JoeBiden,1141157273701625857,https://twitter.com/JoeBiden/status/1141157273701625857,2019-06-19 01:34:30+00:00,"Trump continues to undermine our standing in the world.

Our core values of inclusivity, diversity, respect for the rule of law, freedom of speech, freedom of the press, and freedom of religion are under attack here at home and abroad.",291,37,298,1699
JoeBiden,1141149987432226816,https://twitter.com/JoeBiden/status/1141149987432226816,2019-06-19 01:05:33+00:00,"Just look at his tax plan.

As president, Biden will reverse Trump’s tax cuts for the super wealthy. It’s time we reward work, not just wealth.
https://t.co/byDWQAumwg",404,55,402,2244
JoeBiden,1141149986505330693,https://twitter.com/JoeBiden/status/1141149986505330693,2019-06-19 01:05:32+00:00,"Let’s be clear: President Trump inherited a growing economy from the Obama-Biden administration. And now, he’s in the process of squandering it.",639,501,3341,3555
JoeBiden,1141149985821605888,https://twitter.com/JoeBiden/status/1141149985821605888,2019-06-19 01:05:32+00:00,"Hey there - @TeamJoe here. President Trump dismisses everything he doesn’t want to hear as “FAKE NEWS” -- so as he announces his re-election, we want to make sure you have the real facts on his record:",1009,100,920,6767
JoeBiden,1141083160119250944,https://twitter.com/JoeBiden/status/1141083160119250944,2019-06-18 20:40:00+00:00,"For all the hard-won progress, for as much as we can celebrate how much better things have gotten — this fight is not over.

We have to come together to stand up to abuses of power, ensure that everyone is treated with dignity, and fight for full equality. https://t.co/aCoWE0hggC",259,28,291,1355
JoeBiden,1141077119969067008,https://twitter.com/JoeBiden/status/1141077119969067008,2019-06-18 20:16:00+00:00,Stopped by @TheStonewallNYC to celebrate #PrideMonth &amp; #WorldPride where the movement began 50 years ago. https://t.co/2Z4PyfzyOq,457,50,171,2770
JoeBiden,1141055438336745473,https://twitter.com/JoeBiden/status/1141055438336745473,2019-06-18 18:49:50+00:00,It’s past time for a $15 minimum wage. https://t.co/PQf5I3Qxzp,681,195,688,4323
JoeBiden,1141013954577260546,https://twitter.com/JoeBiden/status/1141013954577260546,2019-06-18 16:05:00+00:00,"I’ll be taking the stage at 9PM ET on June 27 for the first Democratic debate!

We’re organizing debate watch parties in every corner of the country for the big night and need your help. Sign up to host one in your community: https://t.co/3TRBR6Fz8i",134,13,157,815
JoeBiden,1140988787863855107,https://twitter.com/JoeBiden/status/1140988787863855107,2019-06-18 14:25:00+00:00,"This weekend, I’m heading to South Carolina for the @SCDP Convention and world-famous #ClyburnFishFry! RSVP to come out and join us: https://t.co/r0RlGVVUmE",185,13,125,909
JoeBiden,1140771355266187264,https://twitter.com/JoeBiden/status/1140771355266187264,2019-06-18 00:01:00+00:00,"Under President Trump’s policies, a four-month-old was separated from his family at the border. It’s unconscionable and fundamentally at odds with everything our nation stands for.

America is better than this. https://t.co/hQY3xISf7r",1436,204,1087,4273
JoeBiden,1140743421172363267,https://twitter.com/JoeBiden/status/1140743421172363267,2019-06-17 22:10:00+00:00,"Happy anniversary to the love of my life and the life of my love, @DrBiden. I’m forever grateful you agreed to spend the rest of your life with me. I love you, Jilly! https://t.co/HwCQIjFc4J",1438,135,806,23490
JoeBiden,1140727535510138880,https://twitter.com/JoeBiden/status/1140727535510138880,2019-06-17 21:06:52+00:00,"It will also include premium-free access to this public option for people who would otherwise qualify for Medicaid, but have been denied access to it by governors and state legislatures who have refused the Affordable Care Act's Medicaid expansion.",164,21,78,1111
JoeBiden,1140727534679728130,https://twitter.com/JoeBiden/status/1140727534679728130,2019-06-17 21:06:52+00:00,"Lastly, I discussed how my health care plan will include access to a Medicare-like public option for anyone who wants it.",165,32,175,1129
JoeBiden,1140727533794709506,https://twitter.com/JoeBiden/status/1140727533794709506,2019-06-17 21:06:52+00:00,"I declared that we have to do everything we can to protect the most sacred, fundamental right we have: the right to vote.",43,2,21,184
JoeBiden,1140727532800630784,https://twitter.com/JoeBiden/status/1140727532800630784,2019-06-17 21:06:52+00:00,"I discussed how in a Biden Administration, we’ll support teachers and ensure every kid has access to a quality education. Because in America, no child’s future should be determined by their zip code, parents’ income, race, or disability. https://t.co/d1o4WnDczV",46,2,11,141
JoeBiden,1140727531630473222,https://twitter.com/JoeBiden/status/1140727531630473222,2019-06-17 21:06:51+00:00,"I talked about how the greatest sin is the abuse of power — whether economic, or physical, or social. And, it’s our duty to fight back against those who would abuse it.

That starts with access to a real living wage — a $15 minimum wage.",41,3,21,124
JoeBiden,1140727530640609281,https://twitter.com/JoeBiden/status/1140727530640609281,2019-06-17 21:06:51+00:00,"I was honored to join @UniteThePoor, @RevDrBarber, and @liztheo at today’s #PPCMoralCongress Presidential Forum.",166,7,67,1164
JoeBiden,1140710957645275136,https://twitter.com/JoeBiden/status/1140710957645275136,2019-06-17 20:01:00+00:00,"Today, I took @EricHolder's @demredistrict pledge to support #FairMaps. For too long, gerrymandering has allowed politicians to pick who they represent. That’s wrong. I’m committed to fair redistricting where elected officials are accountable to those they represent.",258,25,79,1428
JoeBiden,1140692334855774209,https://twitter.com/JoeBiden/status/1140692334855774209,2019-06-17 18:47:00+00:00,"Four years ago, a white supremacist walked into ""Mother Emanuel"" and gunned down nine brave souls, including my friend Clementa Pinckney. It's not enough to remember them. We have to fight for them. We are in a battle for the soul of this nation.",1961,75,331,11355
JoeBiden,1140373232207507456,https://twitter.com/JoeBiden/status/1140373232207507456,2019-06-16 21:39:00+00:00,"7 years ago, @BarackObama and I offered security to DREAMers, young people brought here as kids who only know America as home. Trump is trying to break our country's promise to them &amp; continues to threaten their status.

DREAMers are Americans. It’s time we kept our word to them.",2171,171,1022,14916
JoeBiden,1140285403552997379,https://twitter.com/JoeBiden/status/1140285403552997379,2019-06-16 15:50:00+00:00,"Good luck to the @USWNT as they take on Chile! 

As we cheer them on in the World Cup, we must support their fight off the field for equal pay. In 2019, it’s past time we close the pay gap and ensure women get paid as much as men. #OneNationOneTeam https://t.co/bJQZm2aQMv",230,52,238,1425
JoeBiden,1140197324917895168,https://twitter.com/JoeBiden/status/1140197324917895168,2019-06-16 10:00:00+00:00,"As my father believed, there’s no higher calling for a woman or a man than to be a good mother or a good father. Happy Father’s Day to all the dads out there who work every day to help raise their children—and all our children—to be honorable, generous, kind young men and women. https://t.co/6B8hbfOIft",1377,75,398,14205
JoeBiden,1139960764016365569,https://twitter.com/JoeBiden/status/1139960764016365569,2019-06-15 18:20:00+00:00,"This country wasn’t built by Wall Street bankers, CEOs, or hedge fund managers. It was built by the American middle class. It’s time we recognize that.

We’ve got to build an economy and a tax code that rewards work, not just wealth.",2347,1137,2020,13902
